RptDt,TckrSymb,ISIN,SgmtNm,MinPric,MaxPric,TradAvrgPric,LastPric,AdjstdQt,RefPric,TradQty,FinInstrmQty
2020-06-26,BGIU20P022800,BRBMEFVBUIC6,AGRIBUSINESS,,,,,,14.89,,
2020-06-26,BGIU20P022850,BRBMEFVBUID4,AGRIBUSINESS,,,,,,15.31,,
2020-06-26,BGIU20P022900,BRBMEFVBUIE2,AGRIBUSINESS,,,,,,15.73,,
2020-06-26,BGIU20P022950,BRBMEFVBUIF9,AGRIBUSINESS,,,,,,16.15,,
2020-06-26,BGIU20P023000,BRBMEFVBUIG7,AGRIBUSINESS,,,,,,16.58,,
2020-06-26,BGIU20P023050,BRBMEFVBUIH5,AGRIBUSINESS,,,,,,17.01,,
2020-06-26,BGIU20P023100,BRBMEFVBUII3,AGRIBUSINESS,,,,,,17.44,,
2020-06-26,BGIU20P023150,BRBMEFVBUIJ1,AGRIBUSINESS,,,,,,17.88,,
2020-06-26,BGIV20C016300,BRBMEFCBVSM2,AGRIBUSINESS,,,,,,51.93,,
2020-06-26,BGIV20C016700,BRBMEFCBVNH3,AGRIBUSINESS,,,,,,48.01,,
2020-06-26,BGIV20C016800,BRBMEFCBVMP8,AGRIBUSINESS,,,,,,47.03,,
2020-06-26,BGIV20C017000,BRBMEFCBVS08,AGRIBUSINESS,,,,,,45.07,,
2020-06-26,BGIV20C017400,BRBMEFCBVNM3,AGRIBUSINESS,,,,,,41.19,,
2020-06-26,BGIV20C017500,BRBMEFCBVNN1,AGRIBUSINESS,,,,,,40.22,,
2020-06-26,BGIV20C017900,BRBMEFCBVNR2,AGRIBUSINESS,,,,,,36.39,,
2020-06-26,BGIV20C018000,BRBMEFCBVNS0,AGRIBUSINESS,,,,,,35.44,,
2020-06-26,BGIV20C018200,BRBMEFCBVNU6,AGRIBUSINESS,,,,,,33.55,,
2020-06-26,BGIV20C018300,BRBMEFCBVNV4,AGRIBUSINESS,,,,,,32.6,,
2020-06-26,BGIV20C018400,BRBMEFCBVNW2,AGRIBUSINESS,,,,,,31.66,,
2020-06-26,BGIV20C018500,BRBMEFCBVNX0,AGRIBUSINESS,,,,,,30.72,,
2020-06-26,BGIV20C018800,BRBMEFCBVO02,AGRIBUSINESS,,,,,,27.94,,
2020-06-26,BGIV20C018900,BRBMEFCBVO10,AGRIBUSINESS,,,,,,27.02,,
2020-06-26,BGIV20C019000,BRBMEFCBVO28,AGRIBUSINESS,,,,,,26.11,,
2020-06-26,BGIV20C019200,BRBMEFCBVOR0,AGRIBUSINESS,,,,,,24.27,,
2020-06-26,BGIV20C019250,BRBMEFCBVOS8,AGRIBUSINESS,,,,,,23.81,,
2020-06-26,BGIV20C019300,BRBMEFCBVOT6,AGRIBUSINESS,,,,,,23.35,,
2020-06-26,BGIV20C019350,BRBMEFCBVOU4,AGRIBUSINESS,,,,,,22.89,,
2020-06-26,BGIV20C019400,BRBMEFCBVOV2,AGRIBUSINESS,,,,,,22.44,,
2020-06-26,BGIV20C019450,BRBMEFCBVOW0,AGRIBUSINESS,,,,,,21.99,,
2020-06-26,BGIV20C019500,BRBMEFCBVOX8,AGRIBUSINESS,,,,,,21.54,,
2020-06-26,BGIV20C019550,BRBMEFCBVOY6,AGRIBUSINESS,,,,,,21.09,,
2020-06-26,BGIV20C019600,BRBMEFCBVOZ3,AGRIBUSINESS,,,,,,20.65,,
2020-06-26,BGIV20C019650,BRBMEFCBVP01,AGRIBUSINESS,,,,,,20.2,,
2020-06-26,BGIV20C019700,BRBMEFCBVP19,AGRIBUSINESS,,,,,,19.76,,
2020-06-26,BGIV20C019750,BRBMEFCBVP27,AGRIBUSINESS,,,,,,19.32,,
2020-06-26,BGIV20C019800,BRBMEFCBVP35,AGRIBUSINESS,,,,,,18.89,,
2020-06-26,BGIV20C019850,BRBMEFCBVP43,AGRIBUSINESS,,,,,,18.45,,
2020-06-26,BGIV20C019900,BRBMEFCBVP50,AGRIBUSINESS,,,,,,18.02,,
2020-06-26,BGIV20C019950,BRBMEFCBVP68,AGRIBUSINESS,,,,,,17.59,,
2020-06-26,BGIV20C020000,BRBMEFCBVP76,AGRIBUSINESS,,,,,,17.16,,
2020-06-26,BGIV20C020050,BRBMEFCBVP84,AGRIBUSINESS,,,,,,16.74,,
2020-06-26,BGIV20C020100,BRBMEFCBVSD1,AGRIBUSINESS,,,,,,16.32,,
2020-06-26,BGIV20C020150,BRBMEFCBVSE9,AGRIBUSINESS,,,,,,15.9,,
2020-06-26,BGIV20C020200,BRBMEFCBVPC9,AGRIBUSINESS,,,,,,15.48,,
2020-06-26,BGIV20C020250,BRBMEFCBVSF6,AGRIBUSINESS,,,,,,15.07,,
2020-06-26,BGIV20C020300,BRBMEFCBVPE5,AGRIBUSINESS,,,,,,14.66,,
2020-06-26,BGIV20C020350,BRBMEFCBVSG4,AGRIBUSINESS,,,,,,14.26,,
2020-06-26,BGIV20C020400,BRBMEFCBVSH2,AGRIBUSINESS,,,,,,13.86,,
2020-06-26,BGIV20C020450,BRBMEFCBVSI0,AGRIBUSINESS,,,,,,13.46,,
2020-06-26,BGIV20C020500,BRBMEFCBVPI6,AGRIBUSINESS,,,,,,13.06,,
2020-06-26,BGIV20C020550,BRBMEFCBVSJ8,AGRIBUSINESS,,,,,,12.66,,
2020-06-26,BGIV20C020600,BRBMEFCBVPK2,AGRIBUSINESS,,,,,,12.28,,
2020-06-26,BGIV20C020650,BRBMEFCBVSK6,AGRIBUSINESS,,,,,,11.89,,
2020-06-26,BGIV20C020700,BRBMEFCBVPM8,AGRIBUSINESS,,,,,,11.51,,
2020-06-26,BGIV20C020750,BRBMEFCBVSL4,AGRIBUSINESS,,,,,,11.13,,
2020-06-26,BGIV20C020800,BRBMEFCBVSA7,AGRIBUSINESS,,,,,,10.76,,
2020-06-26,BGIV20C020850,BRBMEFCBVP92,AGRIBUSINESS,,,,,,10.39,,
2020-06-26,BGIV20C020900,BRBMEFCBVSC3,AGRIBUSINESS,,,,,,10.03,,
2020-06-26,BGIV20C020950,BRBMEFCBVSN0,AGRIBUSINESS,,,,,,9.68,,
2020-06-26,BGIV20C021000,BRBMEFCBVPR7,AGRIBUSINESS,,,,,,9.32,,
2020-06-26,BGIV20C021050,BRBMEFCBVSO8,AGRIBUSINESS,,,,,,8.98,,
2020-06-26,BGIV20C021100,BRBMEFCBVS81,AGRIBUSINESS,,,,,,8.67,,
2020-06-26,BGIV20C021150,BRBMEFCBVPU1,AGRIBUSINESS,,,,,,8.37,,
2020-06-26,BGIV20C021200,BRBMEFCBVSP5,AGRIBUSINESS,,,,,,8.08,,
2020-06-26,BGIV20C021250,BRBMEFCBVSQ3,AGRIBUSINESS,,,,,,7.79,,
2020-06-26,BGIV20C021300,BRBMEFCBVSB5,AGRIBUSINESS,,,,,,7.51,,
2020-06-26,BGIV20C021350,BRBMEFCBVSR1,AGRIBUSINESS,,,,,,7.23,,
2020-06-26,BGIV20C021400,BRBMEFCBVS99,AGRIBUSINESS,,,,,,6.97,,
2020-06-26,BGIV20C021450,BRBMEFCBVSS9,AGRIBUSINESS,,,,,,6.71,,
2020-06-26,BGIV20C021500,BRBMEFCBVQ18,AGRIBUSINESS,,,,,,6.45,,
2020-06-26,BGIV20C021550,BRBMEFCBVQ26,AGRIBUSINESS,,,,,,6.2,,
2020-06-26,BGIV20C021600,BRBMEFCBVQ34,AGRIBUSINESS,,,,,,5.97,,
2020-06-26,BGIV20C021650,BRBMEFCBVQ42,AGRIBUSINESS,,,,,,5.78,,
2020-06-26,BGIV20C021700,BRBMEFCBVQ59,AGRIBUSINESS,,,,,,5.6,,
2020-06-26,BGIV20C021750,BRBMEFCBVQ67,AGRIBUSINESS,,,,,,5.43,,
2020-06-26,BGIV20C021800,BRBMEFCBVQ75,AGRIBUSINESS,,,,,,5.26,,
2020-06-26,BGIV20C021850,BRBMEFCBVQ83,AGRIBUSINESS,,,,,,5.1,,
2020-06-26,BGIV20C021900,BRBMEFCBVQ91,AGRIBUSINESS,,,,,,4.94,,
2020-06-26,BGIV20C021950,BRBMEFCBVQA1,AGRIBUSINESS,,,,,,4.79,,
2020-06-26,BGIV20C022000,BRBMEFCBVQB9,AGRIBUSINESS,5.42,5.42,5.42,5.42,,4.65,1,5
2020-06-26,BGIV20C022050,BRBMEFCBVST7,AGRIBUSINESS,,,,,,4.51,,
2020-06-26,BGIV20C022100,BRBMEFCBVQC7,AGRIBUSINESS,,,,,,4.37,,
2020-06-26,BGIV20C022150,BRBMEFCBVSU5,AGRIBUSINESS,,,,,,4.24,,
2020-06-26,BGIV20C022200,BRBMEFCBVQD5,AGRIBUSINESS,,,,,,4.11,,
2020-06-26,BGIV20C022250,BRBMEFCBVSV3,AGRIBUSINESS,,,,,,4.01,,
2020-06-26,BGIV20C022300,BRBMEFCBVQE3,AGRIBUSINESS,,,,,,3.9,,
2020-06-26,BGIV20C022350,BRBMEFCBVSW1,AGRIBUSINESS,,,,,,3.8,,
2020-06-26,BGIV20C022400,BRBMEFCBVQF0,AGRIBUSINESS,,,,,,3.7,,
2020-06-26,BGIV20C022450,BRBMEFCBVSX9,AGRIBUSINESS,,,,,,3.61,,
2020-06-26,BGIV20C022500,BRBMEFCBVQG8,AGRIBUSINESS,3.25,3.25,3.25,3.25,,3.52,1,25
2020-06-26,BGIV20C022550,BRBMEFCBVSY7,AGRIBUSINESS,,,,,,3.43,,
2020-06-26,BGIV20C022600,BRBMEFCBVQH6,AGRIBUSINESS,,,,,,3.35,,
2020-06-26,BGIV20C022650,BRBMEFCBVSZ4,AGRIBUSINESS,,,,,,3.27,,
2020-06-26,BGIV20C022700,BRBMEFCBVQI4,AGRIBUSINESS,,,,,,3.2,,
2020-06-26,BGIV20C022750,BRBMEFCBVT07,AGRIBUSINESS,,,,,,3.12,,
2020-06-26,BGIV20C022800,BRBMEFCBVQJ2,AGRIBUSINESS,,,,,,3.05,,
2020-06-26,BGIV20C022850,BRBMEFCBVT15,AGRIBUSINESS,,,,,,2.99,,
2020-06-26,BGIV20C022900,BRBMEFCBVQK0,AGRIBUSINESS,,,,,,2.92,,
2020-06-26,BGIV20C022950,BRBMEFCBVT23,AGRIBUSINESS,,,,,,2.86,,
2020-06-26,BGIV20C023000,BRBMEFCBVQL8,AGRIBUSINESS,2,2,2,2,,2.8,1,5
2020-06-26,BGIV20C023050,BRBMEFCBVT31,AGRIBUSINESS,,,,,,2.73,,
2020-06-26,BGIV20C023100,BRBMEFCBVQM6,AGRIBUSINESS,,,,,,2.66,,
2020-06-26,BGIV20C023150,BRBMEFCBVT49,AGRIBUSINESS,,,,,,2.58,,
2020-06-26,BGIV20C023200,BRBMEFCBVQN4,AGRIBUSINESS,,,,,,2.52,,
2020-06-26,BGIV20C023250,BRBMEFCBVT56,AGRIBUSINESS,,,,,,2.45,,
2020-06-26,BGIV20C023300,BRBMEFCBVQO2,AGRIBUSINESS,,,,,,2.39,,
2020-06-26,BGIV20C023350,BRBMEFCBVT64,AGRIBUSINESS,,,,,,2.33,,
2020-06-26,BGIV20C023400,BRBMEFCBVQP9,AGRIBUSINESS,,,,,,2.27,,
2020-06-26,BGIV20C023450,BRBMEFCBVT72,AGRIBUSINESS,,,,,,2.21,,
2020-06-26,BGIV20C023500,BRBMEFCBVQQ7,AGRIBUSINESS,,,,,,2.16,,
2020-06-26,BGIV20C023550,BRBMEFCBVT80,AGRIBUSINESS,,,,,,2.1,,
2020-06-26,BGIV20C023600,BRBMEFCBVQR5,AGRIBUSINESS,,,,,,2.05,,
2020-06-26,BGIV20C023650,BRBMEFCBVT98,AGRIBUSINESS,,,,,,2,,
2020-06-26,BGIV20C023700,BRBMEFCBVQS3,AGRIBUSINESS,,,,,,1.96,,
2020-06-26,BGIV20C023750,BRBMEFCBVTA5,AGRIBUSINESS,,,,,,1.91,,
2020-06-26,BGIV20C023800,BRBMEFCBVQT1,AGRIBUSINESS,,,,,,1.87,,
2020-06-26,BGIV20C023850,BRBMEFCBVTB3,AGRIBUSINESS,,,,,,1.82,,
2020-06-26,BGIV20C023900,BRBMEFCBVQU9,AGRIBUSINESS,,,,,,1.78,,
2020-06-26,BGIV20C023950,BRBMEFCBVTC1,AGRIBUSINESS,,,,,,1.74,,
2020-06-26,BGIV20C024000,BRBMEFCBVQV7,AGRIBUSINESS,,,,,,1.7,,
2020-06-26,BGIV20C024050,BRBMEFCBVTD9,AGRIBUSINESS,,,,,,1.67,,
2020-06-26,BGIV20C024100,BRBMEFCBVQW5,AGRIBUSINESS,,,,,,1.63,,
2020-06-26,BGIV20C024150,BRBMEFCBVTE7,AGRIBUSINESS,,,,,,1.59,,
2020-06-26,BGIV20C024200,BRBMEFCBVQY1,AGRIBUSINESS,,,,,,1.56,,
2020-06-26,BGIV20C024250,BRBMEFCBVTF4,AGRIBUSINESS,,,,,,1.53,,
2020-06-26,BGIV20C024300,BRBMEFCBVTG2,AGRIBUSINESS,,,,,,1.5,,
2020-06-26,BGIV20C024350,BRBMEFCBVTH0,AGRIBUSINESS,,,,,,1.47,,
2020-06-26,BGIV20C024400,BRBMEFCBVTI8,AGRIBUSINESS,,,,,,1.44,,
2020-06-26,BGIV20C024450,BRBMEFCBVTJ6,AGRIBUSINESS,,,,,,1.41,,
2020-06-26,BGIV20C024500,BRBMEFCBVTK4,AGRIBUSINESS,,,,,,1.38,,
2020-06-26,BGIV20C024550,BRBMEFCBVTL2,AGRIBUSINESS,,,,,,1.36,,
2020-06-26,BGIV20C024900,BRBMEFCBVRC5,AGRIBUSINESS,,,,,,1.2,,
2020-06-26,BGIV20P016700,BRBMEFVBVNH3,AGRIBUSINESS,,,,,,0.1,,
2020-06-26,BGIV20P016800,BRBMEFVBVMP8,AGRIBUSINESS,,,,,,0.12,,
2020-06-26,BGIV20P017000,BRBMEFVBVS05,AGRIBUSINESS,,,,,,0.15,,
2020-06-26,BGIV20P017400,BRBMEFVBVNM3,AGRIBUSINESS,,,,,,0.23,,
2020-06-26,BGIV20P017500,BRBMEFVBVNN1,AGRIBUSINESS,,,,,,0.26,,
2020-06-26,BGIV20P017900,BRBMEFVBVNR2,AGRIBUSINESS,,,,,,0.4,,
2020-06-26,BGIV20P018000,BRBMEFVBVNS0,AGRIBUSINESS,,,,,,0.44,,
2020-06-26,BGIV20P018200,BRBMEFVBVNU6,AGRIBUSINESS,,,,,,0.54,,
2020-06-26,BGIV20P018300,BRBMEFVBVNV4,AGRIBUSINESS,,,,,,0.58,,
2020-06-26,BGIV20P018400,BRBMEFVBVNW2,AGRIBUSINESS,,,,,,0.63,,
2020-06-26,BGIV20P018500,BRBMEFVBVNX0,AGRIBUSINESS,,,,,,0.69,,
2020-06-26,BGIV20P018800,BRBMEFVBVO09,AGRIBUSINESS,,,,,,0.88,,
2020-06-26,BGIV20P018900,BRBMEFVBVO17,AGRIBUSINESS,,,,,,0.95,,
2020-06-26,BGIV20P019000,BRBMEFVBVO25,AGRIBUSINESS,,,,,,1.04,,
2020-06-26,BGIV20P019200,BRBMEFVBVOR0,AGRIBUSINESS,,,,,,1.18,,
2020-06-26,BGIV20P019250,BRBMEFVBVOS8,AGRIBUSINESS,,,,,,1.22,,
2020-06-26,BGIV20P019300,BRBMEFVBVOT6,AGRIBUSINESS,,,,,,1.26,,
2020-06-26,BGIV20P019350,BRBMEFVBVOU4,AGRIBUSINESS,,,,,,1.3,,
2020-06-26,BGIV20P019400,BRBMEFVBVOV2,AGRIBUSINESS,,,,,,1.34,,
2020-06-26,BGIV20P019450,BRBMEFVBVOW0,AGRIBUSINESS,,,,,,1.39,,
2020-06-26,BGIV20P019500,BRBMEFVBVOX8,AGRIBUSINESS,,,,,,1.44,,
2020-06-26,BGIV20P019550,BRBMEFVBVOY6,AGRIBUSINESS,,,,,,1.48,,
2020-06-26,BGIV20P019600,BRBMEFVBVOZ3,AGRIBUSINESS,,,,,,1.53,,
2020-06-26,BGIV20P019650,BRBMEFVBVP08,AGRIBUSINESS,,,,,,1.59,,
2020-06-26,BGIV20P019700,BRBMEFVBVP16,AGRIBUSINESS,,,,,,1.64,,
2020-06-26,BGIV20P019750,BRBMEFVBVP24,AGRIBUSINESS,,,,,,1.7,,
2020-06-26,BGIV20P019800,BRBMEFVBVP32,AGRIBUSINESS,,,,,,1.76,,
2020-06-26,BGIV20P019850,BRBMEFVBVP40,AGRIBUSINESS,,,,,,1.82,,
2020-06-26,BGIV20P019900,BRBMEFVBVP57,AGRIBUSINESS,,,,,,1.88,,
2020-06-26,BGIV20P019950,BRBMEFVBVP65,AGRIBUSINESS,,,,,,1.95,,
2020-06-26,BGIV20P020000,BRBMEFVBVP73,AGRIBUSINESS,1.55,1.55,1.55,1.55,,2.02,1,20
2020-06-26,BGIV20P020050,BRBMEFVBVP81,AGRIBUSINESS,,,,,,2.09,,
2020-06-26,BGIV20P020100,BRBMEFVBVSD1,AGRIBUSINESS,,,,,,2.17,,
2020-06-26,BGIV20P020150,BRBMEFVBVSE9,AGRIBUSINESS,,,,,,2.25,,
2020-06-26,BGIV20P020200,BRBMEFVBVPC9,AGRIBUSINESS,,,,,,2.33,,
2020-06-26,BGIV20P020250,BRBMEFVBVSF6,AGRIBUSINESS,,,,,,2.41,,
2020-06-26,BGIV20P020300,BRBMEFVBVPE5,AGRIBUSINESS,,,,,,2.5,,
2020-06-26,BGIV20P020350,BRBMEFVBVSG4,AGRIBUSINESS,,,,,,2.59,,
2020-06-26,BGIV20P020400,BRBMEFVBVSH2,AGRIBUSINESS,,,,,,2.69,,
2020-06-26,BGIV20P020450,BRBMEFVBVSI0,AGRIBUSINESS,,,,,,2.78,,
2020-06-26,BGIV20P020500,BRBMEFVBVPI6,AGRIBUSINESS,3.1,3.1,3.1,3.1,,2.88,1,25
2020-06-26,BGIV20P020550,BRBMEFVBVSJ8,AGRIBUSINESS,,,,,,2.98,,
2020-06-26,BGIV20P020600,BRBMEFVBVPK2,AGRIBUSINESS,,,,,,3.09,,
2020-06-26,BGIV20P020650,BRBMEFVBVSK6,AGRIBUSINESS,,,,,,3.2,,
2020-06-26,BGIV20P020700,BRBMEFVBVPM8,AGRIBUSINESS,,,,,,3.32,,
2020-06-26,BGIV20P020750,BRBMEFVBVSL4,AGRIBUSINESS,,,,,,3.44,,
2020-06-26,BGIV20P020800,BRBMEFVBVSA7,AGRIBUSINESS,,,,,,3.56,,
2020-06-26,BGIV20P020850,BRBMEFVBVP99,AGRIBUSINESS,,,,,,3.69,,
2020-06-26,BGIV20P020900,BRBMEFVBVSC3,AGRIBUSINESS,,,,,,3.82,,
2020-06-26,BGIV20P020950,BRBMEFVBVSM2,AGRIBUSINESS,,,,,,3.97,,
2020-06-26,BGIV20P021000,BRBMEFVBVPR7,AGRIBUSINESS,,,,,,4.11,,
2020-06-26,BGIV20P021050,BRBMEFVBVSN0,AGRIBUSINESS,,,,,,4.26,,
2020-06-26,BGIV20P021100,BRBMEFVBVS88,AGRIBUSINESS,,,,,,4.45,,
2020-06-26,BGIV20P021150,BRBMEFVBVPU1,AGRIBUSINESS,,,,,,4.65,,
2020-06-26,BGIV20P021200,BRBMEFVBVSO8,AGRIBUSINESS,,,,,,4.85,,
2020-06-26,BGIV20P021250,BRBMEFVBVSP5,AGRIBUSINESS,,,,,,5.06,,
2020-06-26,BGIV20P021300,BRBMEFVBVSB5,AGRIBUSINESS,,,,,,5.27,,
2020-06-26,BGIV20P021350,BRBMEFVBVSQ3,AGRIBUSINESS,,,,,,5.5,,
2020-06-26,BGIV20P021400,BRBMEFVBVS96,AGRIBUSINESS,,,,,,5.73,,
2020-06-26,BGIV20P021450,BRBMEFVBVSR1,AGRIBUSINESS,,,,,,5.96,,
2020-06-26,BGIV20P021500,BRBMEFVBVQ15,AGRIBUSINESS,,,,,,6.2,,
2020-06-26,BGIV20P021550,BRBMEFVBVQ23,AGRIBUSINESS,,,,,,6.45,,
2020-06-26,BGIV20P021600,BRBMEFVBVQ31,AGRIBUSINESS,,,,,,6.72,,
2020-06-26,BGIV20P021650,BRBMEFVBVQ49,AGRIBUSINESS,,,,,,7.03,,
2020-06-26,BGIV20P021700,BRBMEFVBVQ56,AGRIBUSINESS,7,7,7,7,,7.34,1,10
2020-06-26,BGIV20P021750,BRBMEFVBVQ64,AGRIBUSINESS,,,,,,7.66,,
2020-06-26,BGIV20P021800,BRBMEFVBVQ72,AGRIBUSINESS,,,,,,7.99,,
2020-06-26,BGIV20P021850,BRBMEFVBVQ80,AGRIBUSINESS,,,,,,8.33,,
2020-06-26,BGIV20P021900,BRBMEFVBVQ98,AGRIBUSINESS,,,,,,8.66,,
2020-06-26,BGIV20P021950,BRBMEFVBVQA1,AGRIBUSINESS,,,,,,9.01,,
2020-06-26,BGIV20P022000,BRBMEFVBVQB9,AGRIBUSINESS,,,,,,9.36,,
2020-06-26,BGIV20P022050,BRBMEFVBVSS9,AGRIBUSINESS,,,,,,9.72,,
2020-06-26,BGIV20P022100,BRBMEFVBVQC7,AGRIBUSINESS,,,,,,10.07,,
2020-06-26,BGIV20P022150,BRBMEFVBVST7,AGRIBUSINESS,,,,,,10.44,,
2020-06-26,BGIV20P022200,BRBMEFVBVQD5,AGRIBUSINESS,,,,,,10.82,,
2020-06-26,BGIV20P022250,BRBMEFVBVSU5,AGRIBUSINESS,,,,,,11.2,,
2020-06-26,BGIV20P022300,BRBMEFVBVQE3,AGRIBUSINESS,,,,,,11.6,,
2020-06-26,BGIV20P022350,BRBMEFVBVSV3,AGRIBUSINESS,,,,,,11.99,,
2020-06-26,BGIV20P022400,BRBMEFVBVQF0,AGRIBUSINESS,,,,,,12.39,,
2020-06-26,BGIV20P022450,BRBMEFVBVSW1,AGRIBUSINESS,,,,,,12.79,,
2020-06-26,BGIV20P022500,BRBMEFVBVQG8,AGRIBUSINESS,,,,,,13.2,,
2020-06-26,BGIV20P022550,BRBMEFVBVSX9,AGRIBUSINESS,,,,,,13.61,,
2020-06-26,BGIV20P022600,BRBMEFVBVQH6,AGRIBUSINESS,,,,,,14.02,,
2020-06-26,BGIV20P022650,BRBMEFVBVSY7,AGRIBUSINESS,,,,,,14.44,,
2020-06-26,BGIV20P022700,BRBMEFVBVQI4,AGRIBUSINESS,,,,,,14.86,,
2020-06-26,BGIV20P022750,BRBMEFVBVSZ4,AGRIBUSINESS,,,,,,15.29,,
2020-06-26,BGIV20P022800,BRBMEFVBVQJ2,AGRIBUSINESS,,,,,,15.71,,
2020-06-26,BGIV20P022850,BRBMEFVBVT04,AGRIBUSINESS,,,,,,16.14,,
2020-06-26,BGIV20P022900,BRBMEFVBVQK0,AGRIBUSINESS,,,,,,16.58,,
2020-06-26,BGIV20P022950,BRBMEFVBVT12,AGRIBUSINESS,,,,,,17.01,,
2020-06-26,BGIV20P023000,BRBMEFVBVQL8,AGRIBUSINESS,,,,,,17.45,,
2020-06-26,BGIV20P023050,BRBMEFVBVT20,AGRIBUSINESS,,,,,,17.87,,
2020-06-26,BGIV20P023100,BRBMEFVBVQM6,AGRIBUSINESS,,,,,,18.29,,
2020-06-26,BGIV20P023150,BRBMEFVBVT38,AGRIBUSINESS,,,,,,18.72,,
2020-06-26,BGIV20P023200,BRBMEFVBVQN4,AGRIBUSINESS,,,,,,19.15,,
2020-06-26,BGIV20P023250,BRBMEFVBVT46,AGRIBUSINESS,,,,,,19.58,,
2020-06-26,BGIV20P023300,BRBMEFVBVQO2,AGRIBUSINESS,,,,,,20.01,,
2020-06-26,BGIV20P023350,BRBMEFVBVT53,AGRIBUSINESS,,,,,,20.45,,
2020-06-26,BGIV20P023400,BRBMEFVBVQP9,AGRIBUSINESS,,,,,,20.89,,
2020-06-26,BGIV20P023450,BRBMEFVBVT61,AGRIBUSINESS,,,,,,21.33,,
2020-06-26,BGIV20P023500,BRBMEFVBVQQ7,AGRIBUSINESS,,,,,,21.77,,
2020-06-26,BGIV20P023550,BRBMEFVBVT79,AGRIBUSINESS,,,,,,22.21,,
2020-06-26,BGIV20P023600,BRBMEFVBVQR5,AGRIBUSINESS,,,,,,22.66,,
2020-06-26,BGIV20P023650,BRBMEFVBVT87,AGRIBUSINESS,,,,,,23.1,,
2020-06-26,BGIV20P023700,BRBMEFVBVQS3,AGRIBUSINESS,,,,,,23.55,,
2020-06-26,BGIV20P023750,BRBMEFVBVT95,AGRIBUSINESS,,,,,,24,,
2020-06-26,BGIV20P023800,BRBMEFVBVQT1,AGRIBUSINESS,,,,,,24.45,,
2020-06-26,BGIV20P023850,BRBMEFVBVTA5,AGRIBUSINESS,,,,,,24.91,,
2020-06-26,BGIV20P023900,BRBMEFVBVQU9,AGRIBUSINESS,,,,,,25.36,,
2020-06-26,BGIV20P023950,BRBMEFVBVTB3,AGRIBUSINESS,,,,,,25.82,,
2020-06-26,BGIV20P024000,BRBMEFVBVQV7,AGRIBUSINESS,,,,,,26.28,,
2020-06-26,BGIV20P024050,BRBMEFVBVTC1,AGRIBUSINESS,,,,,,26.74,,
2020-06-26,BGIV20P024100,BRBMEFVBVQW5,AGRIBUSINESS,,,,,,27.2,,
2020-06-26,BGIV20P024150,BRBMEFVBVTD9,AGRIBUSINESS,,,,,,27.66,,
2020-06-26,BGIV20P024200,BRBMEFVBVQY1,AGRIBUSINESS,,,,,,28.12,,
2020-06-26,BGIV20P024250,BRBMEFVBVTE7,AGRIBUSINESS,,,,,,28.58,,
2020-06-26,BGIV20P024300,BRBMEFVBVTF4,AGRIBUSINESS,,,,,,29.05,,
2020-06-26,BGIV20P024350,BRBMEFVBVTG2,AGRIBUSINESS,,,,,,29.52,,
2020-06-26,BGIV20P024400,BRBMEFVBVTH0,AGRIBUSINESS,,,,,,29.98,,
2020-06-26,BGIV20P024450,BRBMEFVBVTI8,AGRIBUSINESS,,,,,,30.45,,
2020-06-26,BGIV20P024500,BRBMEFVBVTJ6,AGRIBUSINESS,,,,,,30.92,,
2020-06-26,BGIV20P024550,BRBMEFVBVTK4,AGRIBUSINESS,,,,,,31.39,,
2020-06-26,BGIV20P024900,BRBMEFVBVRC5,AGRIBUSINESS,,,,,,34.71,,
2020-06-26,BGIX20C018500,BRBMEFCBXJB0,AGRIBUSINESS,,,,,,30.53,,
2020-06-26,BGIX20C018550,BRBMEFCBXJC8,AGRIBUSINESS,,,,,,30.07,,
2020-06-26,BGIX20C018600,BRBMEFCBXJD6,AGRIBUSINESS,,,,,,29.62,,
2020-06-26,BGIX20C018650,BRBMEFCBXJE4,AGRIBUSINESS,,,,,,29.16,,
2020-06-26,BGIX20C018700,BRBMEFCBXJF1,AGRIBUSINESS,,,,,,28.71,,
2020-06-26,BGIX20C018750,BRBMEFCBXJG9,AGRIBUSINESS,,,,,,28.25,,
2020-06-26,BGIX20C018800,BRBMEFCBXJH7,AGRIBUSINESS,,,,,,27.79,,
2020-06-26,BGIX20C018850,BRBMEFCBXJI5,AGRIBUSINESS,,,,,,27.33,,
2020-06-26,BGIX20C018900,BRBMEFCBXJJ3,AGRIBUSINESS,,,,,,26.87,,
2020-06-26,BGIX20C018950,BRBMEFCBXJK1,AGRIBUSINESS,,,,,,26.41,,
2020-06-26,BGIX20C019000,BRBMEFCBXJL9,AGRIBUSINESS,,,,,,25.96,,
2020-06-26,BGIX20C019050,BRBMEFCBXJM7,AGRIBUSINESS,,,,,,25.5,,
2020-06-26,BGIX20C019100,BRBMEFCBXJN5,AGRIBUSINESS,,,,,,25.05,,
2020-06-26,BGIX20C019150,BRBMEFCBXJO3,AGRIBUSINESS,,,,,,24.6,,
2020-06-26,BGIX20C019200,BRBMEFCBXJP0,AGRIBUSINESS,,,,,,24.15,,
2020-06-26,BGIX20C019250,BRBMEFCBXJQ8,AGRIBUSINESS,,,,,,23.7,,
2020-06-26,BGIX20C019300,BRBMEFCBXJR6,AGRIBUSINESS,,,,,,23.25,,
